time,ppg_signal,subject_id
9.00150025,0.2323074733,1
9.011501917,0.17143869,1
9.021503584,0.1259941806,1
9.031505251,0.1117431567,1
9.041506918,0.06046742256,1
9.051508585,0.03458692024,1
9.061510252,0.03259352044,1
9.071511919,0.01976962565,1
9.081513586,0.01164862561,1
9.091515253,0.004308152091,1
9.101516919,0.002593944553,1
9.111518586,0.00926283326,1
9.121520253,0.001011136731,1
9.13152192,-0.0115194193,1
9.141523587,-0.01738592149,1
9.151525254,-0.02936109736,1
9.161526921,-0.06799093942,1
9.171528588,-0.09090080332,1
9.181530255,-0.102347452,1
9.191531922,-0.1972401652,1
9.201533589,-0.2231277227,1
9.211535256,-0.2936295852,1
9.221536923,-0.360971211,1
9.23153859,-0.4285548955,1
9.241540257,-0.4912157996,1
9.251541924,-0.5433866389,1
9.261543591,-0.6201011737,1
9.271545258,-0.6712534803,1
9.281546924,-0.7267105791,1
9.291548591,-0.7432093423,1
9.301550258,-0.780591264,1
9.311551925,-0.782730036,1
9.321553592,-0.7611525065,1
9.331555259,-0.7476428652,1
9.341556926,-0.698385486,1
9.351558593,-0.6556957424,1
9.36156026,-0.5628059157,1
9.371561927,-0.4876858757,1
9.381563594,-0.3927868095,1
9.391565261,-0.2969520021,1
9.401566928,-0.1645963036,1
9.411568595,-0.06225760541,1
9.421570262,0.07172541337,1
9.431571929,0.1722792343,1
9.441573596,0.2900813227,1
9.451575263,0.3912720811,1
9.461576929,0.5069244258,1
9.471578596,0.5786343282,1
9.481580263,0.658039787,1
9.49158193,0.718694807,1
9.501583597,0.738024011,1
9.511585264,0.7763099987,1
9.521586931,0.7854380605,1
9.531588598,0.768070722,1
9.541590265,0.7447549931,1
9.551591932,0.7099491001,1
9.561593599,0.6656808945,1
9.571595266,0.6064608541,1
9.581596933,0.5440569855,1
9.5915986,0.4690402899,1
9.601600267,0.4070670535,1
9.611601934,0.3598190099,1
9.621603601,0.2744611986,1
9.631605268,0.2152881932,1
9.641606934,0.1691537122,1
9.651608601,0.1181389995,1
9.661610268,0.0798495591,1
9.671611935,0.06265792307,1
9.681613602,0.03972435962,1
9.691615269,0.01445201503,1
9.701616936,0.02515849743,1
9.711618603,0.01306987783,1
9.72162027,-0.01519258522,1
9.731621937,-0.02016864512,1
9.741623604,-0.005463357665,1
9.751625271,0.006491108885,1
9.761626938,-0.00161188954,1
9.771628605,-0.02797412049,1
9.781630272,-0.04920085835,1
9.791631939,-0.05953834017,1
9.801633606,-0.09898326396,1
9.811635273,-0.1226121687,1
9.821636939,-0.1988490036,1
9.831638606,-0.2222428849,1
9.841640273,-0.3110528091,1
9.85164194,-0.3634096044,1
9.861643607,-0.4372070626,1
9.871645274,-0.5039558044,1
9.881646941,-0.5784318144,1
9.891648608,-0.6203845895,1
9.901650275,-0.6705635748,1
9.911651942,-0.7319807197,1
9.921653609,-0.7480643944,1
9.931655276,-0.7778379446,1
9.941656943,-0.7869868099,1
9.95165861,-0.7703054862,1
9.961660277,-0.7279613796,1
9.971661944,-0.6892003375,1
9.981663611,-0.6377374961,1
9.991665278,-0.5650067451,1
10.00166694,-0.4861494083,1
10.01166861,-0.3785572319,1
10.02167028,-0.2526892467,1
10.03167195,-0.1446930798,1
10.04167361,-0.04684949612,1
10.05167528,0.09139677403,1
10.06167695,0.2063913504,1
10.07167861,0.3120668737,1
10.08168028,0.4270299543,1
10.09168195,0.5141092259,1
10.10168361,0.6129797882,1
10.11168528,0.6629655702,1
10.12168695,0.7230776908,1
10.13168861,0.7700858089,1
10.14169028,0.7816212455,1
10.15169195,0.7881429827,1
10.16169362,0.7617145644,1
10.17169528,0.7237723431,1
10.18169695,0.6898850948,1
10.19169862,0.6482247281,1
10.20170028,0.593530902,1
10.21170195,0.5443267875,1
10.22170362,0.4751479288,1
10.23170528,0.4048718403,1
10.24170695,0.3283021562,1
10.25170862,0.2597644071,1
10.26171029,0.2147001134,1
10.27171195,0.1819741232,1
10.28171362,0.1130407203,1
10.29171529,0.08206100505,1
10.30171695,0.06545910065,1
10.31171862,0.01516999552,1
10.32172029,0.01631212007,1
10.33172195,0.006620327079,1
10.34172362,0.009332254661,1
10.35172529,6.44E-05,1
10.36172695,0.001984765094,1
10.37172862,0.003834958529,1
10.38173029,-0.01956133502,1
10.39173196,0.006862697142,1
10.40173362,-0.02381381551,1
10.41173529,-0.04019423122,1
10.42173696,-0.05489926338,1
10.43173862,-0.09527334084,1
10.44174029,-0.1416452105,1
10.45174196,-0.1966403977,1
10.46174362,-0.2565351379,1
10.47174529,-0.3134824818,1
10.48174696,-0.3768052768,1
10.49174862,-0.4601805703,1
10.50175029,-0.5285217868,1
10.51175196,-0.5676126033,1
10.52175363,-0.626337642,1
10.53175529,-0.6959040919,1
10.54175696,-0.7431821355,1
10.55175863,-0.7504486635,1
10.56176029,-0.7760629576,1
10.57176196,-0.7689309941,1
10.58176363,-0.763408335,1
10.59176529,-0.7154684997,1
10.60176696,-0.6946512976,1
10.61176863,-0.6153566762,1
10.6217703,-0.5664270287,1
10.63177196,-0.4359961318,1
10.64177363,-0.3589948942,1
10.6517753,-0.2274676325,1
10.66177696,-0.1287031348,1
10.67177863,0.001193414104,1
10.6817803,0.1336614402,1
10.69178196,0.246388664,1
10.70178363,0.3529949113,1
10.7117853,0.4509985283,1
10.72178696,0.529585728,1
10.73178863,0.6176420094,1
10.7417903,0.6861372292,1
10.75179197,0.7411627951,1
10.76179363,0.7694250316,1
10.7717953,0.7714020046,1
10.78179697,0.7794702337,1
10.79179863,0.7651925663,1
10.8018003,0.7263417733,1
10.81180197,0.705927873,1
10.82180363,0.6245648785,1
10.8318053,0.5774865324,1
10.84180697,0.5078372465,1
10.85180863,0.4671552096,1
10.8618103,0.3977331883,1
10.87181197,0.2894477679,1
10.88181364,0.2490266491,1
10.8918153,0.2097477665,1
10.90181697,0.1393686161,1
10.91181864,0.1081324595,1
10.9218203,0.06651706034,1
10.93182197,0.05638154197,1
10.94182364,0.02336840829,1
10.9518253,0.0128551369,1
10.96182697,-0.008338591622,1
10.97182864,-0.00615876693,1
10.98183031,-0.004108118021,1
10.99183197,-0.01812133648,1
11.00183364,0.001434031962,1
11.01183531,-0.009522025865,1
11.02183697,-0.01886868191,1
11.03183864,-0.01930515602,1
11.04184031,-0.04767594556,1
11.05184197,-0.05867993127,1
11.06184364,-0.1304266638,1
11.07184531,-0.1496278464,1
11.08184697,-0.2084695831,1
11.09184864,-0.2533990837,1
11.10185031,-0.3246626743,1
11.11185198,-0.4047019195,1
11.12185364,-0.4576275562,1
11.13185531,-0.533752625,1
11.14185698,-0.6021640576,1
11.15185864,-0.656619093,1
11.16186031,-0.6905299594,1
11.17186198,-0.7392332104,1
11.18186364,-0.7724027798,1
11.19186531,-0.7661975986,1
11.20186698,-0.7575635546,1
11.21186864,-0.7534237833,1
11.22187031,-0.7090375993,1
11.23187198,-0.6559471014,1
11.24187365,-0.6124713492,1
11.25187531,-0.5161278622,1
11.26187698,-0.4166071571,1
11.27187865,-0.3215868992,1
11.28188031,-0.1918312294,1
11.29188198,-0.06679714566,1
11.30188365,0.007808027838,1
11.31188531,0.1415521366,1
11.32188698,0.2818429201,1
11.33188865,0.3687202721,1
11.34189032,0.4544527722,1
11.35189198,0.5625460896,1
11.36189365,0.6319103201,1
11.37189532,0.6893566628,1
11.38189698,0.7526916794,1
11.39189865,0.7515381018,1
11.40190032,0.7755461105,1
11.41190198,0.7742329995,1
11.42190365,0.7776357663,1
11.43190532,0.7258493106,1
11.44190698,0.6898179623,1
11.45190865,0.6093595014,1
11.46191032,0.5502900108,1
11.47191199,0.508426573,1
11.48191365,0.4402110167,1
11.49191532,0.362956941,1
11.50191699,0.298556256,1
11.51191865,0.2571654356,1
11.52192032,0.1821156666,1
11.53192199,0.1359250217,1
11.54192365,0.1012507507,1
11.55192532,0.05139036127,1
11.56192699,0.0355148284,1
11.57192865,0.02814762018,1
11.58193032,0.02012936845,1
11.59193199,0.005370186257,1
11.60193366,0.005843669343,1
11.61193532,-0.002871536,1
11.62193699,-0.001864640856,1
11.63193866,0.01383951464,1
11.64194032,-0.01096488715,1
11.65194199,-0.001612069958,1
11.66194366,-0.02340803881,1
11.67194532,-0.06439463762,1
11.68194699,-0.08799637992,1
11.69194866,-0.1125148007,1
11.70195033,-0.1561368147,1
11.71195199,-0.2146849834,1
11.72195366,-0.2895011522,1
11.73195533,-0.3711845527,1
11.74195699,-0.4290129863,1
11.75195866,-0.4751113047,1
11.76196033,-0.5206786028,1
11.77196199,-0.6146812012,1
11.78196366,-0.6724283384,1
11.79196533,-0.7183675959,1
11.80196699,-0.7417996753,1
11.81196866,-0.7633201135,1
11.82197033,-0.7922164093,1
11.831972,-0.7774126372,1
11.84197366,-0.7591082086,1
11.85197533,-0.7163052213,1
11.861977,-0.6681020817,1
11.87197866,-0.590985421,1
11.88198033,-0.4958458148,1
11.891982,-0.4052614666,1
11.90198366,-0.2856583557,1
11.91198533,-0.183296903,1
11.921987,-0.07485147212,1
11.93198866,0.05626680461,1
11.94199033,0.174047901,1
11.951992,0.2870252793,1
11.96199367,0.3839485517,1
11.97199533,0.5050452299,1
11.981997,0.5789435709,1
11.99199867,0.6508779219,1
12.00200033,0.7144688268,1
12.012002,0.7614694722,1
12.02200367,0.7626554685,1
12.03200533,0.7886675966,1
12.042007,0.7832362039,1
12.05200867,0.742404051,1
12.06201034,0.7118262616,1
12.072012,0.6671725765,1
12.08201367,0.6159969316,1
12.09201534,0.5305623567,1
12.102017,0.4846822852,1
12.11201867,0.4267107669,1
12.12202034,0.337400087,1
12.132022,0.2982490159,1
12.14202367,0.2181497438,1
12.15202534,0.1651590986,1
12.162027,0.1309000073,1
12.17202867,0.09029156216,1
12.18203034,0.06294243948,1
12.19203201,0.04266386323,1
12.20203367,0.01986759,1
12.21203534,0.01745314256,1
12.22203701,-0.009530295248,1
12.23203867,-0.0008777148964,1
12.24204034,-0.003951381124,1
12.25204201,0.01635616673,1
12.26204367,-0.002828141747,1
12.27204534,-0.01566311355,1
12.28204701,-0.01681191596,1
12.29204867,-0.02380088015,1
12.30205034,-0.0687311006,1
12.31205201,-0.09132554697,1
12.32205368,-0.1354627377,1
12.33205534,-0.1906956129,1
12.34205701,-0.2548406531,1
12.35205868,-0.3101559358,1
12.36206034,-0.3838428445,1
12.37206201,-0.4252060409,1
12.38206368,-0.4852483766,1
12.39206534,-0.5524443294,1
12.40206701,-0.6175397956,1
12.41206868,-0.6798030741,1
12.42207035,-0.7244131672,1
12.43207201,-0.7467229762,1
12.44207368,-0.777195561,1
12.45207535,-0.7877384093,1
12.46207701,-0.7779119854,1
12.47207868,-0.7201311113,1
12.48208035,-0.6938332474,1
12.49208201,-0.6499619388,1
12.50208368,-0.5602136465,1
12.51208535,-0.4801509004,1
12.52208701,-0.3758657887,1
12.53208868,-0.2781066009,1
12.54209035,-0.1432570657,1
12.55209202,-0.0200846418,1
12.56209368,0.08033995421,1
12.57209535,0.2083279904,1
12.58209702,0.3058508623,1
12.59209868,0.4231289572,1
12.60210035,0.5207430031,1
12.61210202,0.5912860116,1
12.62210368,0.6743608064,1
12.63210535,0.7168125548,1
12.64210702,0.74005261,1
12.65210868,0.7819642821,1
12.66211035,0.7708378177,1
12.67211202,0.7748504493,1
12.68211369,0.7327441776,1
12.69211535,0.681555218,1
12.70211702,0.6623563486,1
12.71211869,0.5964377862,1
12.72212035,0.532892381,1
12.73212202,0.4742342849,1
12.74212369,0.4044169941,1
12.75212535,0.3410971847,1
12.76212702,0.2796633257,1
12.77212869,0.2027602726,1
12.78213036,0.1503337624,1
12.79213202,0.1287442623,1
12.80213369,0.0770442534,1
12.81213536,0.05656387474,1
12.82213702,0.02297521763,1
12.83213869,0.01639901175,1
12.84214036,0.003996989638,1
12.85214202,0.001647503371,1
12.86214369,0.006688929963,1
12.87214536,0.00127127147,1
12.88214702,0.007819561572,1
12.89214869,-0.006685069152,1
12.90215036,-0.01381158147,1
12.91215203,-0.04268919026,1
12.92215369,-0.05046883399,1
12.93215536,-0.07948504432,1
12.94215703,-0.09220567134,1
12.95215869,-0.1349422679,1
12.96216036,-0.2051370132,1
12.97216203,-0.2510383564,1
12.98216369,-0.3081784474,1
12.99216536,-0.3914182816,1
13.00216703,-0.4569416741,1
13.01216869,-0.5153232118,1
13.02217036,-0.5899476088,1
13.03217203,-0.6204408393,1
13.0421737,-0.7008922807,1
13.05217536,-0.7422390019,1
13.06217703,-0.7861761593,1
13.0721787,-0.7674139265,1
13.08218036,-0.7697641723,1
13.09218203,-0.7754303862,1
13.1021837,-0.7519427112,1
13.11218536,-0.6791499094,1
13.12218703,-0.6200239012,1
13.1321887,-0.5422388292,1
13.14219037,-0.4420966963,1
13.15219203,-0.3602855241,1
13.1621937,-0.2419827378,1
13.17219537,-0.1039667253,1
13.18219703,-0.007398014789,1
13.1921987,0.1260416372,1
13.20220037,0.2265792076,1
13.21220203,0.3389350696,1
13.2222037,0.4314787361,1
13.23220537,0.5216848162,1
13.24220703,0.5935712066,1
13.2522087,0.6577703874,1
13.26221037,0.7240096937,1
13.27221204,0.7547344993,1
13.2822137,0.7877530509,1
13.29221537,0.7758322154,1
13.30221704,0.752652249,1
13.3122187,0.7180245438,1
13.32222037,0.6722254687,1
13.33222204,0.650147228,1
13.3422237,0.5798710453,1
13.35222537,0.5232689007,1
13.36222704,0.438498961,1
13.3722287,0.3900218736,1
13.38223037,0.3070592293,1
13.39223204,0.2652591745,1
13.40223371,0.1902007737,1
13.41223537,0.1474668259,1
13.42223704,0.09455536756,1
13.43223871,0.0752676691,1
13.44224037,0.03691345109,1
13.45224204,0.03146143333,1
13.46224371,0.003976040488,1
13.47224537,0.006182786542,1
13.48224704,-0.0109838929,1
13.49224871,-0.004012483211,1
13.50225038,-0.0006377772752,1
13.51225204,0.01744557528,1
13.52225371,-0.004862526018,1
13.53225538,-0.02210549053,1
13.54225704,-0.01961561836,1
13.55225871,-0.04037112461,1
13.56226038,-0.08059950641,1
13.57226204,-0.1076841454,1
13.58226371,-0.1697393321,1
13.59226538,-0.196551329,1
13.60226704,-0.2719238937,1
13.61226871,-0.3399885585,1
13.62227038,-0.3744674618,1
13.63227205,-0.4548680524,1
13.64227371,-0.5408972439,1
13.65227538,-0.5937574707,1
13.66227705,-0.635229144,1
13.67227871,-0.6882325131,1
13.68228038,-0.7285383925,1
13.69228205,-0.764969876,1
13.70228371,-0.7804275129,1
13.71228538,-0.7876008119,1
13.72228705,-0.7626224938,1
13.73228871,-0.7179559903,1
13.74229038,-0.6795288356,1
13.75229205,-0.5910598138,1
13.76229372,-0.5247073457,1
13.77229538,-0.4245644438,1
13.78229705,-0.333474661,1
13.79229872,-0.2156926143,1
13.80230038,-0.08412233184,1
13.81230205,0.03000857666,1
13.82230372,0.148784541,1
13.83230538,0.2640608832,1
13.84230705,0.366420008,1
13.85230872,0.4761037217,1
13.86231039,0.5527778021,1
13.87231205,0.6305725787,1
13.88231372,0.6911357396,1
13.89231539,0.7463340099,1
13.90231705,0.7613779287,1
13.91231872,0.7872818245,1
13.92232039,0.7806037629,1
13.93232205,0.7725063866,1
13.94232372,0.7341158403,1
13.95232539,0.6720390398,1
13.96232705,0.6270847381,1
13.97232872,0.5717245297,1
13.98233039,0.5317997041,1
13.99233206,0.4317451687,1
14.00233372,0.3703978961,1
14.01233539,0.3263341274,1
14.02233706,0.2472142542,1
14.03233872,0.1836853047,1
14.04234039,0.1362652417,1
14.05234206,0.09158495536,1
14.06234372,0.05068129369,1
14.07234539,0.03316820559,1
14.08234706,0.02199827021,1
14.09234872,0.00904646056,1
14.10235039,0.002279826152,1
14.11235206,0.004748508827,1
14.12235373,-0.0146485969,1
14.13235539,-0.01146185425,1
14.14235706,0.005062952191,1
14.15235873,-0.00329526112,1
14.16236039,7.43E-05,1
14.17236206,-0.02937672827,1
14.18236373,-0.05882535384,1
14.19236539,-0.07197220392,1
14.20236706,-0.1230529293,1
14.21236873,-0.1583204785,1
14.2223704,-0.2356480014,1
14.23237206,-0.2541544348,1
14.24237373,-0.3551704305,1
14.2523754,-0.399560015,1
14.26237706,-0.4932093168,1
14.27237873,-0.5365205245,1
14.2823804,-0.6185149938,1
14.29238206,-0.6559655891,1
14.30238373,-0.7111787163,1
14.3123854,-0.7524162954,1
14.32238706,-0.7746689166,1
14.33238873,-0.7819991417,1
14.3423904,-0.777573462,1
14.35239207,-0.7594221244,1
14.36239373,-0.7006731824,1
14.3723954,-0.6697195935,1
14.38239707,-0.5865609557,1
14.39239873,-0.4928373228,1
14.4024004,-0.4169854514,1
14.41240207,-0.3170642009,1
14.42240373,-0.1818599126,1
14.4324054,-0.07095728632,1
14.44240707,0.03922798267,1
14.45240873,0.1656098569,1
14.4624104,0.2923984021,1
14.47241207,0.392706758,1
14.48241374,0.4716736903,1
14.4924154,0.5775908877,1
14.50241707,0.6562084228,1
14.51241874,0.7003928614,1
14.5224204,0.7442652724,1
14.53242207,0.7699642568,1
14.54242374,0.7758770724,1
14.5524254,0.7885826314,1
14.56242707,0.7537963194,1
14.57242874,0.7246920604,1
14.58243041,0.6775136368,1
14.59243207,0.6245125903,1
14.60243374,0.5567358127,1
14.61243541,0.4872609164,1
14.62243707,0.4376455209,1
14.63243874,0.3520725885,1
14.64244041,0.2667855673,1
14.65244207,0.2275456243,1
14.66244374,0.1851106404,1
14.67244541,0.118707486,1
14.68244707,0.08389155752,1
14.69244874,0.06749797801,1
14.70245041,0.04761165881,1
14.71245208,0.02772464604,1
14.72245374,0.0009306771066,1
14.73245541,-0.01098804126,1
14.74245708,0.005365733873,1
14.75245874,0.003073954214,1
14.76246041,-0.002413757513,1
14.77246208,-0.01703977621,1
14.78246374,-0.009430976544,1
14.79246541,0.006678866563,1
14.80246708,-0.04060892176,1
14.81246874,-0.0563294614,1
14.82247041,-0.08256942827,1
14.83247208,-0.1124915988,1
14.84247375,-0.1878683654,1
14.85247541,-0.2365190478,1
14.86247708,-0.2947322166,1
14.87247875,-0.3532725058,1
14.88248041,-0.4258142118,1
14.89248208,-0.4883658992,1
14.90248375,-0.5626126404,1
14.91248541,-0.6288494773,1
14.92248708,-0.6760219114,1
14.93248875,-0.724917574,1
14.94249042,-0.745402087,1
14.95249208,-0.7771840663,1
14.96249375,-0.7945029152,1
14.97249542,-0.7765823891,1
14.98249708,-0.7521267742,1
14.99249875,-0.71077269,1
15.00250042,-0.6292069692,1
15.01250208,-0.575741443,1
15.02250375,-0.4876530081,1
15.03250542,-0.374727962,1
15.04250708,-0.2702095111,1
15.05250875,-0.1654109367,1
15.06251042,-0.04802962024,1
15.07251209,0.08332557052,1
15.08251375,0.193023931,1
15.09251542,0.3286140204,1
15.10251709,0.4070187803,1
15.11251875,0.5073590102,1
15.12252042,0.601086253,1
15.13252209,0.6483041285,1
15.14252375,0.7179962413,1
15.15252542,0.7583210421,1
15.16252709,0.7614828564,1
15.17252875,0.7772054987,1
15.18253042,0.7648888208,1
15.19253209,0.7367890876,1
15.20253376,0.702679398,1
15.21253542,0.6535555335,1
15.22253709,0.5941542383,1
15.23253876,0.533560409,1
15.24254042,0.4714689002,1
15.25254209,0.3983178562,1
15.26254376,0.3458834203,1
15.27254542,0.2626982168,1
15.28254709,0.2309276034,1
15.29254876,0.1569584508,1
15.30255043,0.1369203168,1
15.31255209,0.09147321598,1
15.32255376,0.04166186462,1
15.33255543,0.03870137393,1
15.34255709,-0.004915388189,1
15.35255876,-0.006017909885,1
15.36256043,0.009764704579,1
15.37256209,-0.005862026049,1
15.38256376,-0.005864805887,1
15.39256543,-0.009255223334,1
15.40256709,0.01248148421,1
15.41256876,-0.02181266323,1
15.42257043,-0.02051167403,1
15.4325721,-0.03291495335,1
15.44257376,-0.07971000129,1
15.45257543,-0.109838015,1
15.4625771,-0.1324173118,1
15.47257876,-0.1938068841,1
15.48258043,-0.2488235049,1
15.4925821,-0.3042394297,1
15.50258376,-0.3811034055,1
15.51258543,-0.443275773,1
15.5225871,-0.5019338528,1
15.53258876,-0.5685506694,1
15.54259043,-0.6126415373,1
15.5525921,-0.6805691393,1
15.56259377,-0.7223109481,1
15.57259543,-0.7674556698,1
15.5825971,-0.7737439925,1
15.59259877,-0.7781371092,1
15.60260043,-0.7549157888,1
15.6126021,-0.7263571413,1
15.62260377,-0.688333814,1
15.63260543,-0.6302755666,1
15.6426071,-0.558593841,1
15.65260877,-0.4653913229,1
15.66261044,-0.3616793793,1
15.6726121,-0.261164341,1
15.68261377,-0.1289535587,1
15.69261544,-0.007591921877,1
15.7026171,0.1231949727,1
15.71261877,0.2106545342,1
15.72262044,0.340402844,1
15.7326221,0.4368194174,1
15.74262377,0.5269721017,1
15.75262544,0.5861811532,1
15.7626271,0.674950831,1
15.77262877,0.7334146223,1
15.78263044,0.7551583901,1
15.79263211,0.7621085633,1
15.80263377,0.7888935412,1
15.81263544,0.7729135338,1
15.82263711,0.7187688246,1
15.83263877,0.6967693676,1
15.84264044,0.63235703,1
15.85264211,0.5880863938,1
15.86264377,0.5301665677,1
15.87264544,0.4665024531,1
15.88264711,0.398687763,1
15.89264877,0.3231775466,1
15.90265044,0.2434825356,1
15.91265211,0.2211224727,1
15.92265378,0.1598678885,1
15.93265544,0.1122013698,1
15.94265711,0.07252629967,1
15.95265878,0.0551873838,1
15.96266044,0.03015813806,1
15.97266211,-0.002495287139,1
15.98266378,-0.008766675402,1
15.99266544,0.01827756913,1
16.00266711,-0.001574627453,1
16.01266878,0.001553029143,1
16.02267045,-0.007184466037,1
16.03267211,-0.01753271781,1
16.04267378,0.001859429568,1
16.05267545,-0.02996273722,1
16.06267711,-0.03969179916,1
16.07267878,-0.07830700835,1
16.08268045,-0.1069379949,1
16.09268211,-0.1729189691,1
16.10268378,-0.2332174791,1
16.11268545,-0.2627196715,1
16.12268711,-0.3095803276,1
16.13268878,-0.392532714,1
16.14269045,-0.4620887021,1
16.15269212,-0.517075178,1
16.16269378,-0.5889290404,1
16.17269545,-0.6414316508,1
16.18269712,-0.7000748393,1
16.19269878,-0.7445539745,1
16.20270045,-0.75597324,1
16.21270212,-0.778875681,1
16.22270378,-0.7790985477,1
16.23270545,-0.763499794,1
16.24270712,-0.7411733948,1
16.25270878,-0.6836087044,1
16.26271045,-0.6057095846,1
16.27271212,-0.5428153651,1
16.28271379,-0.4399478339,1
16.29271545,-0.3380156584,1
16.30271712,-0.2341603639,1
16.31271879,-0.09646213411,1
16.32272045,-0.000934422137,1
16.33272212,0.1474120297,1
16.34272379,0.2397012447,1
16.35272545,0.3511117842,1
16.36272712,0.4548940407,1
16.37272879,0.5686549303,1
16.38273046,0.6103668856,1
16.39273212,0.6888730914,1
16.40273379,0.7413360234,1
16.41273546,0.775918587,1
16.42273712,0.783477019,1
16.43273879,0.7747255756,1
16.44274046,0.7691463096,1
16.45274212,0.7360144032,1
16.46274379,0.6885039878,1
16.47274546,0.6372009956,1
16.48274712,0.5870238503,1
16.49274879,0.5114084674,1
16.50275046,0.42699107,1
16.51275213,0.3724669114,1
16.52275379,0.2808974831,1
16.53275546,0.2462677363,1
16.54275713,0.199470299,1
16.55275879,0.1561661992,1
16.56276046,0.1026471688,1
16.57276213,0.05746570985,1
16.58276379,0.03645059219,1
16.59276546,-0.001305897171,1
16.60276713,0.0316179486,1
16.61276879,-0.006132497886,1
16.62277046,-0.01702194043,1
16.63277213,0.002963252011,1
16.6427738,0.01563652013,1
16.65277546,0.004291229403,1
16.66277713,-0.009246054979,1
16.6727788,-0.01243646194,1
16.68278046,-0.02886471037,1
16.69278213,-0.04692111539,1
16.7027838,-0.1009811501,1
16.71278546,-0.1270867801,1
16.72278713,-0.1600523118,1
16.7327888,-0.2197752029,1
16.74279047,-0.2809148717,1
16.75279213,-0.3322082372,1
16.7627938,-0.4155728963,1
16.77279547,-0.4872426622,1
16.78279713,-0.5456221944,1
16.7927988,-0.6019739234,1
16.80280047,-0.6680113091,1
16.81280213,-0.6963581849,1
16.8228038,-0.7459290621,1
16.83280547,-0.7683944636,1
16.84280713,-0.8046108287,1
16.8528088,-0.7922443546,1
16.86281047,-0.7601587896,1
16.87281214,-0.7118825654,1
16.8828138,-0.6588172643,1
16.89281547,-0.5896070818,1
16.90281714,-0.5150471541,1
16.9128188,-0.3977410291,1
16.92282047,-0.3000907261,1
16.93282214,-0.1885468443,1
16.9428238,-0.08594339054,1
16.95282547,0.0395931019,1
16.96282714,0.1569983655,1
16.9728288,0.2715612863,1
16.98283047,0.3933312114,1
16.99283214,0.4688262175,1
17.00283381,0.5621166753,1
17.01283547,0.6434688877,1
17.02283714,0.6941435261,1
17.03283881,0.7415288974,1
17.04284047,0.769196198,1
17.05284214,0.7860432545,1
17.06284381,0.7803166944,1
17.07284547,0.7627352225,1
17.08284714,0.7259756921,1
17.09284881,0.663333977,1
17.10285048,0.6243000265,1
17.11285214,0.5608061658,1
17.12285381,0.4931610566,1
17.13285548,0.4178661483,1
17.14285714,0.3534912227,1
17.15285881,0.2838508248,1
17.16286048,0.2403017974,1
17.17286214,0.1903608708,1
17.18286381,0.1367634288,1
17.19286548,0.09224863014,1
17.20286714,0.05806421175,1
17.21286881,0.03016297759,1
17.22287048,0.00164321251,1
17.23287215,0.01920279124,1
17.24287381,0.004619216472,1
17.25287548,0.007951014611,1
17.26287715,0.002964968722,1
17.27287881,0.004854262347,1
17.28288048,-0.008862980349,1
17.29288215,-0.01753962507,1
17.30288381,-0.00609280634,1
17.31288548,-0.01284266524,1
17.32288715,-0.05015383181,1
17.33288881,-0.0952034931,1
17.34289048,-0.1356396887,1
17.35289215,-0.1686586014,1
17.36289382,-0.2488169745,1
17.37289548,-0.293739327,1
17.38289715,-0.3592262808,1
17.39289882,-0.4175645038,1
17.40290048,-0.464181341,1
17.41290215,-0.5520801572,1
17.42290382,-0.63158749,1
17.43290548,-0.6787513688,1
17.44290715,-0.7027737447,1
17.45290882,-0.7554806817,1
17.46291049,-0.7600069315,1
17.47291215,-0.7771955442,1
17.48291382,-0.7615253182,1
17.49291549,-0.7566666151,1
17.50291715,-0.690528888,1
17.51291882,-0.6467056378,1
17.52292049,-0.5787999099,1
17.53292215,-0.4694190504,1
17.54292382,-0.3882429961,1
17.55292549,-0.2714843182,1
17.56292715,-0.176566494,1
17.57292882,-0.04013238444,1
17.58293049,0.07510718386,1
17.59293216,0.1856668326,1
17.60293382,0.2899678754,1
17.61293549,0.4046974276,1
17.62293716,0.5036727878,1
17.63293882,0.5794069547,1
17.64294049,0.6681433821,1
17.65294216,0.7199529662,1
17.66294382,0.7618190972,1
17.67294549,0.7886688078,1
17.68294716,0.8023296137,1
17.69294882,0.7744905009,1
17.70295049,0.7365009584,1
17.71295216,0.7193421845,1
17.72295383,0.6521505758,1
17.73295549,0.5958532949,1
17.74295716,0.5545690512,1
17.75295883,0.4726621067,1
17.76296049,0.4118100385,1
17.77296216,0.3417827515,1
17.78296383,0.2755329103,1
17.79296549,0.2133032146,1
17.80296716,0.1635544271,1
17.81296883,0.1242370103,1
17.8229705,0.08933426019,1
17.83297216,0.04965745364,1
17.84297383,0.02233447398,1
17.8529755,0.02431891023,1
17.86297716,0.00127025069,1
17.87297883,-0.007653700523,1
17.8829805,-0.0007277584365,1
17.89298216,0.007661910184,1
17.90298383,-0.01949997154,1
17.9129855,-0.0002251848477,1
17.92298716,-0.006401425313,1
17.93298883,-0.02834144593,1
17.9429905,-0.04472114002,1
17.95299217,-0.06807897196,1
17.96299383,-0.108115828,1
17.9729955,-0.1476667463,1
17.98299717,-0.1847777588,1
17.99299883,-0.2428631186,1
18.0030005,-0.3109431659,1
18.01300217,-0.3609135765,1
18.02300383,-0.4374324425,1
18.0330055,-0.5022131711,1
18.04300717,-0.5758433204,1
18.05300883,-0.6279005754,1
18.0630105,-0.7018349251,1
